Date,Day,Month,Time,Source Key,City,State,Temperature (?C),Humidity (%),Power Generated (kW),Equivalent Current (A),Consumption (kW),Energy Loss (%),Demand (kW),Revenue ($),Maintenance Cost ($),Profit ($),Panel Efficiency (%)
3,Sunday,10,13:00,218,Mumbai,Maharashtra,35.9,41.67,187.89,33.56,117.4,3.79,183.73,142.54,48.29,94.25,20.75
3,Sunday,10,14:00,219,Mumbai,Maharashtra,37.57,42.12,195.33,28.07,39.18,7.45,195.22,121.16,43.97,77.19,22.25
3,Sunday,10,15:00,220,Mumbai,Maharashtra,35.32,42.57,193.16,34.11,95.87,9.3,210.06,125.1,76.32,48.78,19.92
3,Sunday,10,16:00,221,Mumbai,Maharashtra,35.79,43.14,186.59,34.55,65.07,9.1,197.63,140.57,49.16,91.41,19.52
3,Sunday,10,17:00,222,Mumbai,Maharashtra,37.88,45.29,188.41,36.44,159.24,3.59,186.11,141.9,79.09,62.81,16.38
3,Sunday,10,18:00,223,Mumbai,Maharashtra,29.04,78.7,0,0,0,6.33,0,0,0,0,0
3,Sunday,10,19:00,224,Mumbai,Maharashtra,25.03,77.57,0,0,0,5.45,0,0,0,0,0
3,Sunday,10,20:00,225,Mumbai,Maharashtra,28.87,74.84,0,0,0,2.16,0,0,0,0,0
3,Sunday,10,21:00,226,Mumbai,Maharashtra,26.51,89.3,0,0,0,3.8,0,0,0,0,0
3,Sunday,10,22:00,227,Mumbai,Maharashtra,27.25,84.51,0,0,0,8.75,0,0,0,0,0
3,Sunday,10,23:00,228,Mumbai,Maharashtra,25.99,73.2,0,0,0,5.06,0,0,0,0,0
4,Monday,10,0:00,229,Mumbai,Maharashtra,34.01,77.6,0,0,0,5.26,0,0,0,0,0
4,Monday,10,1:00,230,Mumbai,Maharashtra,33.53,87.14,0,0,0,4.11,0,0,0,0,0
4,Monday,10,2:00,231,Mumbai,Maharashtra,30.32,68.88,0,0,0,9.94,0,0,0,0,0
4,Monday,10,3:00,232,Mumbai,Maharashtra,37.41,68.74,0,0,0,7.72,0,0,0,0,0
4,Monday,10,4:00,233,Mumbai,Maharashtra,32.42,66.49,0,0,0,3.27,0,0,0,0,0
4,Monday,10,5:00,234,Mumbai,Maharashtra,32.67,68.96,0,0,0,2.41,0,0,0,0,0
4,Monday,10,6:00,235,Mumbai,Maharashtra,31.35,55.63,0,0,0,7.9,0,0,0,0,0
4,Monday,10,7:00,236,Mumbai,Maharashtra,36.1,52.03,0,0,0,6.09,0,0,0,0,0
4,Monday,10,8:00,237,Mumbai,Maharashtra,36.18,46.24,197.72,30.38,22.26,4.22,207.37,122.22,44.96,77.26,20.13
4,Monday,10,9:00,238,Mumbai,Maharashtra,35.9,53.15,196.82,31.88,162.96,8.36,196.89,141.3,66.22,75.08,20.86
4,Monday,10,10:00,239,Mumbai,Maharashtra,37.39,54.86,200.18,36.66,184.47,8.3,194.65,150.35,41.53,108.82,22.52
4,Monday,10,11:00,240,Mumbai,Maharashtra,34.82,53.16,193.45,42.67,100.91,3.92,221.48,143.5,75.02,68.48,24.71
4,Monday,10,12:00,241,Mumbai,Maharashtra,35.27,61.53,188.69,49.51,146.12,5.85,206.8,151.68,74.63,77.05,15.31
4,Monday,10,13:00,242,Mumbai,Maharashtra,34.34,52.62,204.35,48.19,23.87,2.71,210.74,134.59,42.42,92.17,14.16
4,Monday,10,14:00,243,Mumbai,Maharashtra,36.27,63.22,199.23,25.12,20.79,6.27,214.45,150,55.05,94.95,15.01
4,Monday,10,15:00,244,Mumbai,Maharashtra,37.88,47.06,200.16,32.51,132.56,5.46,222.82,121.33,43.77,77.56,21.16
4,Monday,10,16:00,245,Mumbai,Maharashtra,37.44,67.45,187.99,33.18,79.5,7.13,187.26,134.23,70.64,63.59,14.1
4,Monday,10,17:00,246,Mumbai,Maharashtra,37.81,69.59,196.4,21.33,87.27,9.54,217.12,140.18,77.74,62.44,24.95
4,Monday,10,18:00,247,Mumbai,Maharashtra,27.93,86.18,0,0,0,7.9,0,0,0,0,0
4,Monday,10,19:00,248,Mumbai,Maharashtra,26.11,77.91,0,0,0,4.56,0,0,0,0,0
4,Monday,10,20:00,249,Mumbai,Maharashtra,28.04,76.19,0,0,0,8.88,0,0,0,0,0
4,Monday,10,21:00,250,Mumbai,Maharashtra,28.05,65.85,0,0,0,3.79,0,0,0,0,0
4,Monday,10,22:00,251,Mumbai,Maharashtra,27.48,86.09,0,0,0,5.68,0,0,0,0,0
4,Monday,10,23:00,252,Mumbai,Maharashtra,26.6,81.72,0,0,0,6,0,0,0,0,0
5,Tuesday,10,0:00,253,Mumbai,Maharashtra,26.43,79.08,0,0,0,2.7,0,0,0,0,0
5,Tuesday,10,1:00,254,Mumbai,Maharashtra,25.21,61.98,0,0,0,6.08,0,0,0,0,0
5,Tuesday,10,2:00,255,Mumbai,Maharashtra,31.12,77.29,0,0,0,4.54,0,0,0,0,0
5,Tuesday,10,3:00,256,Mumbai,Maharashtra,28.65,75.64,0,0,0,7.06,0,0,0,0,0
5,Tuesday,10,4:00,257,Mumbai,Maharashtra,35.66,89.06,0,0,0,6.01,0,0,0,0,0
5,Tuesday,10,5:00,258,Mumbai,Maharashtra,32.6,63.95,0,0,0,2.6,0,0,0,0,0
5,Tuesday,10,6:00,259,Mumbai,Maharashtra,29.22,48.1,0,0,0,4.91,0,0,0,0,0
5,Tuesday,10,7:00,260,Mumbai,Maharashtra,33.09,63.4,0,0,0,7.65,0,0,0,0,0
5,Tuesday,10,8:00,261,Mumbai,Maharashtra,36.7,51.37,204.66,20.67,58.78,6.17,198,122.95,47.48,75.47,22.43
5,Tuesday,10,9:00,262,Mumbai,Maharashtra,31.79,63.55,186.21,26.47,46.53,6.79,214.44,149.34,56.79,92.55,13.39
5,Tuesday,10,10:00,263,Mumbai,Maharashtra,33.86,60.6,198.11,48.75,72.93,8.85,215.98,124.55,69.11,55.44,15.15
5,Tuesday,10,11:00,264,Mumbai,Maharashtra,32.9,45.82,199.9,37.18,177.83,8.1,205.55,135.08,45.72,89.36,19.62
5,Tuesday,10,12:00,265,Mumbai,Maharashtra,38.9,68.37,196.49,37.43,64.19,4.14,208.52,121.82,64.84,56.98,15.16
5,Tuesday,10,13:00,266,Mumbai,Maharashtra,34.57,65.98,195.78,31.56,194.65,2.74,224.03,148.96,63.02,85.94,24.79
5,Tuesday,10,14:00,267,Mumbai,Maharashtra,39.15,68.65,187.6,27.72,58.73,8.56,209.32,148.35,42.66,105.69,18.11
5,Tuesday,10,15:00,268,Mumbai,Maharashtra,34.92,50.07,187.93,35.43,95.33,3.99,188.7,130.72,61.86,68.86,15.94
5,Tuesday,10,16:00,269,Mumbai,Maharashtra,37.37,48.41,201.8,31.39,182.69,4.6,208.02,133.29,73.82,59.47,19.13
5,Tuesday,10,17:00,270,Mumbai,Maharashtra,37.78,41.43,203.07,23.75,154.7,4.46,222.1,130.83,46.69,84.14,21.57
5,Tuesday,10,18:00,271,Mumbai,Maharashtra,28.02,65.93,0,0,0,2.16,0,0,0,0,0
5,Tuesday,10,19:00,272,Mumbai,Maharashtra,28.91,89.52,0,0,0,7.66,0,0,0,0,0
5,Tuesday,10,20:00,273,Mumbai,Maharashtra,25.83,79.7,0,0,0,5.4,0,0,0,0,0
5,Tuesday,10,21:00,274,Mumbai,Maharashtra,26.69,63.27,0,0,0,8.5,0,0,0,0,0
5,Tuesday,10,22:00,275,Mumbai,Maharashtra,26.05,82.93,0,0,0,7,0,0,0,0,0
5,Tuesday,10,23:00,276,Mumbai,Maharashtra,26.49,60.3,0,0,0,6.49,0,0,0,0,0
6,Wednesday,10,0:00,277,Mumbai,Maharashtra,37.32,68.92,0,0,0,8.69,0,0,0,0,0
6,Wednesday,10,1:00,278,Mumbai,Maharashtra,32.24,68.84,0,0,0,9.35,0,0,0,0,0
6,Wednesday,10,2:00,279,Mumbai,Maharashtra,30.82,85.61,0,0,0,4.74,0,0,0,0,0
6,Wednesday,10,3:00,280,Mumbai,Maharashtra,31.09,88.39,0,0,0,5.19,0,0,0,0,0
6,Wednesday,10,4:00,281,Mumbai,Maharashtra,29.88,77.51,0,0,0,9.4,0,0,0,0,0
6,Wednesday,10,5:00,282,Mumbai,Maharashtra,32.3,88.6,0,0,0,9.17,0,0,0,0,0
6,Wednesday,10,6:00,283,Mumbai,Maharashtra,29.95,40.82,0,0,0,2.14,0,0,0,0,0
6,Wednesday,10,7:00,284,Mumbai,Maharashtra,34.19,45.21,0,0,0,4.08,0,0,0,0,0
6,Wednesday,10,8:00,285,Mumbai,Maharashtra,29.86,57.14,194.35,46.76,7.1,7.35,203.48,120.62,79.45,41.17,18.37
6,Wednesday,10,9:00,286,Mumbai,Maharashtra,33.41,56.22,189.56,30.43,0.69,6.29,205.8,124.79,50.22,74.57,19.9
6,Wednesday,10,10:00,287,Mumbai,Maharashtra,35.79,40.37,195.63,47.72,107.53,7.25,217.5,132.56,72.23,60.33,20.45
6,Wednesday,10,11:00,288,Mumbai,Maharashtra,37.1,65.06,202.71,43.45,132.45,3.22,221.96,141.87,58.88,82.99,14.8
6,Wednesday,10,12:00,289,Mumbai,Maharashtra,39.53,50.77,200.72,26.81,66.23,8.93,203.6,139.86,46.76,93.1,23.13
6,Wednesday,10,13:00,290,Mumbai,Maharashtra,36.01,53.96,187.78,43.13,186.73,4.36,223.57,130.84,65.26,65.58,23.62
6,Wednesday,10,14:00,291,Mumbai,Maharashtra,35.73,52.32,197.21,36.47,73.83,2.55,202.19,136.79,49.24,87.55,18.33
6,Wednesday,10,15:00,292,Mumbai,Maharashtra,36.57,56.95,202.43,40.16,51.03,4.18,219.01,123.78,65.8,57.98,14.73
6,Wednesday,10,16:00,293,Mumbai,Maharashtra,37.1,63.64,192.87,36.36,79.91,8.41,191.1,127.71,42.83,84.88,23.6
6,Wednesday,10,17:00,294,Mumbai,Maharashtra,39.38,43.92,190.3,40.21,59.29,3.26,194.59,124.12,49.05,75.07,15.63
6,Wednesday,10,18:00,295,Mumbai,Maharashtra,29.32,79.63,0,0,0,3.33,0,0,0,0,0
6,Wednesday,10,19:00,296,Mumbai,Maharashtra,25.94,75.15,0,0,0,9.7,0,0,0,0,0
6,Wednesday,10,20:00,297,Mumbai,Maharashtra,25.82,69.1,0,0,0,8.59,0,0,0,0,0
6,Wednesday,10,21:00,298,Mumbai,Maharashtra,26.56,70.97,0,0,0,9.55,0,0,0,0,0
6,Wednesday,10,22:00,299,Mumbai,Maharashtra,25.05,64.89,0,0,0,3.65,0,0,0,0,0
6,Wednesday,10,23:00,300,Mumbai,Maharashtra,27.08,60.52,0,0,0,8.01,0,0,0,0,0
7,Thursday,10,0:00,301,Mumbai,Maharashtra,25.39,63.88,0,0,0,6.07,0,0,0,0,0
7,Thursday,10,1:00,302,Mumbai,Maharashtra,37.77,64.34,0,0,0,3.6,0,0,0,0,0
7,Thursday,10,2:00,303,Mumbai,Maharashtra,27.34,74.16,0,0,0,3.57,0,0,0,0,0
7,Thursday,10,3:00,304,Mumbai,Maharashtra,35.63,85.7,0,0,0,8.74,0,0,0,0,0
7,Thursday,10,4:00,305,Mumbai,Maharashtra,35.36,81.18,0,0,0,3.84,0,0,0,0,0
7,Thursday,10,5:00,306,Mumbai,Maharashtra,29.24,65.72,0,0,0,9.05,0,0,0,0,0
7,Thursday,10,6:00,307,Mumbai,Maharashtra,33.76,45.1,0,0,0,6.76,0,0,0,0,0
7,Thursday,10,7:00,308,Mumbai,Maharashtra,38.82,59.27,0,0,0,6.61,0,0,0,0,0
7,Thursday,10,8:00,309,Mumbai,Maharashtra,37.65,57.86,187.49,24.78,46.14,5.74,189.44,127.06,48.1,78.96,18.33
7,Thursday,10,9:00,310,Mumbai,Maharashtra,33.47,54.2,191.98,47.7,141.2,6.35,218.29,126.53,67.44,59.09,15.13
7,Thursday,10,10:00,311,Mumbai,Maharashtra,38.42,60.5,199.56,36.49,178.81,8.65,207.86,136.26,73.52,62.74,23.5
7,Thursday,10,11:00,312,Mumbai,Maharashtra,33.64,63.67,203.13,48.12,88.26,9.67,206.52,134.83,52.42,82.41,18.78
7,Thursday,10,12:00,313,Mumbai,Maharashtra,32.55,51.22,187.59,27.11,100.7,9.85,209.18,142.43,43.55,98.88,22.47
7,Thursday,10,13:00,314,Mumbai,Maharashtra,38.6,69.94,190.38,39.18,178.95,7.42,182.05,134.89,52.02,82.87,16.22
7,Thursday,10,14:00,315,Mumbai,Maharashtra,39.94,41.54,189.42,37.01,123.49,7.94,199.64,135.39,78.73,56.66,18.98
7,Thursday,10,15:00,316,Mumbai,Maharashtra,39.36,42.76,195.31,28.11,105.92,5.56,197.12,130.01,40.06,89.95,14.36
7,Thursday,10,16:00,317,Mumbai,Maharashtra,35.7,58.14,188.29,42.22,158.71,7.23,186.72,130.72,41.46,89.26,19.5
7,Thursday,10,17:00,318,Mumbai,Maharashtra,38.82,69.93,195.87,35.05,168.25,4.34,188.21,138.54,67.69,70.85,20.88
7,Thursday,10,18:00,319,Mumbai,Maharashtra,28.22,73.61,0,0,0,8.05,0,0,0,0,0
7,Thursday,10,19:00,320,Mumbai,Maharashtra,26.27,81.28,0,0,0,7.33,0,0,0,0,0
7,Thursday,10,20:00,321,Mumbai,Maharashtra,28.86,69.84,0,0,0,5.39,0,0,0,0,0
7,Thursday,10,21:00,322,Mumbai,Maharashtra,26.91,62.83,0,0,0,3.89,0,0,0,0,0
7,Thursday,10,22:00,323,Mumbai,Maharashtra,26.45,85.9,0,0,0,2.1,0,0,0,0,0
7,Thursday,10,23:00,324,Mumbai,Maharashtra,26.63,66.71,0,0,0,2.91,0,0,0,0,0
8,Friday,10,0:00,325,Mumbai,Maharashtra,28.18,63.09,0,0,0,4.02,0,0,0,0,0
8,Friday,10,1:00,326,Mumbai,Maharashtra,26.37,67.96,0,0,0,3.92,0,0,0,0,0
8,Friday,10,2:00,327,Mumbai,Maharashtra,37.25,70.03,0,0,0,2.58,0,0,0,0,0
8,Friday,10,3:00,328,Mumbai,Maharashtra,26.93,79.55,0,0,0,6.59,0,0,0,0,0
8,Friday,10,4:00,329,Mumbai,Maharashtra,27.22,84.76,0,0,0,6.29,0,0,0,0,0
8,Friday,10,5:00,330,Mumbai,Maharashtra,33.58,60.81,0,0,0,2.86,0,0,0,0,0
8,Friday,10,6:00,331,Mumbai,Maharashtra,30.71,55.88,0,0,0,4.86,0,0,0,0,0
8,Friday,10,7:00,332,Mumbai,Maharashtra,30.06,48.71,0,0,0,2.24,0,0,0,0,0
8,Friday,10,8:00,333,Mumbai,Maharashtra,39.88,43.3,187.2,24.62,48.96,2.6,201.52,144.71,41.93,102.78,13.82
8,Friday,10,9:00,334,Mumbai,Maharashtra,32.88,64.47,193.88,32.54,126.31,3.68,190.69,132.94,44.53,88.41,18.49
8,Friday,10,10:00,335,Mumbai,Maharashtra,31.62,58.41,193.51,47.71,178.22,8.61,200.13,125.99,58.41,67.58,20.85
8,Friday,10,11:00,336,Mumbai,Maharashtra,31.79,48.52,194.26,40.14,125.96,4.65,219.98,137.75,46.57,91.18,16.87
8,Friday,10,12:00,337,Kochi,Kerala,36.38,63.42,193.3,36.22,66.15,6.26,193.33,120.2,59.28,60.92,15.57
8,Friday,10,13:00,338,Kochi,Kerala,37.07,53.32,187.03,44.69,177.17,6.04,215.94,120.28,52.69,67.59,18.13
8,Friday,10,14:00,339,Kochi,Kerala,38.52,69.9,190.13,26.67,149.68,8.32,198.24,123.72,79.94,43.78,17.76
8,Friday,10,15:00,340,Kochi,Kerala,38.69,60.91,198.35,47.84,9.92,8.71,184.93,145.71,44.24,101.47,24.8
8,Friday,10,16:00,341,Kochi,Kerala,38.55,45.7,191.87,26.8,25.76,3.08,206.81,145.75,71.84,73.91,13.57
8,Friday,10,17:00,342,Kochi,Kerala,37.15,60.21,192.24,49.01,117.53,8.79,192.76,122.37,42.39,79.98,22.27
8,Friday,10,18:00,343,Kochi,Kerala,28.23,70.01,0,0,0,2.28,0,0,0,0,0
8,Friday,10,19:00,344,Kochi,Kerala,28.72,66.02,0,0,0,2.53,0,0,0,0,0
8,Friday,10,20:00,345,Kochi,Kerala,28.83,85.88,0,0,0,7.95,0,0,0,0,0
8,Friday,10,21:00,346,Kochi,Kerala,28.35,61.36,0,0,0,5.98,0,0,0,0,0
8,Friday,10,22:00,347,Kochi,Kerala,25.5,65.31,0,0,0,9.92,0,0,0,0,0
8,Friday,10,23:00,348,Kochi,Kerala,25.49,64.79,0,0,0,2.39,0,0,0,0,0
9,Saturday,10,0:00,349,Kochi,Kerala,28.96,81.57,0,0,0,7.3,0,0,0,0,0
9,Saturday,10,1:00,350,Kochi,Kerala,25.6,72.73,0,0,0,3,0,0,0,0,0
9,Saturday,10,2:00,351,Kochi,Kerala,30.12,82.87,0,0,0,2,0,0,0,0,0
9,Saturday,10,3:00,352,Kochi,Kerala,29.13,73.44,0,0,0,5.91,0,0,0,0,0
9,Saturday,10,4:00,353,Kochi,Kerala,31.48,72.5,0,0,0,3.34,0,0,0,0,0
9,Saturday,10,5:00,354,Kochi,Kerala,30.2,65.73,0,0,0,9.56,0,0,0,0,0
9,Saturday,10,6:00,355,Kochi,Kerala,28.53,42.18,0,0,0,9.98,0,0,0,0,0
9,Saturday,10,7:00,356,Kochi,Kerala,28.86,63.8,0,0,0,5.41,0,0,0,0,0
9,Saturday,10,8:00,357,Kochi,Kerala,30.8,56.77,195.04,39.55,155.44,7.45,216.03,132.09,77.03,55.06,18.6
9,Saturday,10,9:00,358,Kochi,Kerala,36.01,50.03,200.04,28.84,35.29,2.96,199.95,140.2,78.71,61.49,23.67
9,Saturday,10,10:00,359,Kochi,Kerala,35.48,56.59,199.13,33.91,67.35,9.09,180.64,135.2,71.77,63.43,22.87
9,Saturday,10,11:00,360,Kochi,Kerala,32.14,68,201.38,28.96,153.32,6.61,183.22,145.71,47.82,97.89,18.51
9,Saturday,10,12:00,361,Kochi,Kerala,38.83,49.04,192.25,46.81,63.97,5.73,218.14,125.49,79.84,45.65,18.65
9,Saturday,10,13:00,362,Kochi,Kerala,36.72,66.89,198.15,25.71,178.92,4.2,196.81,150.25,49.09,101.16,13.92
9,Saturday,10,14:00,363,Kochi,Kerala,38.82,40.89,187.06,27.92,77.05,6.57,185.07,120.46,47.96,72.5,16.65
9,Saturday,10,15:00,364,Kochi,Kerala,38.17,42.05,189.76,47.7,21.26,5.6,190.01,148.14,52.54,95.6,22.98
9,Saturday,10,16:00,365,Kochi,Kerala,37.02,55.96,193.04,43.76,189.77,4.19,223.94,151.96,76.7,75.26,24.51
9,Saturday,10,17:00,366,Kochi,Kerala,37.49,55.79,186.51,36.23,94.11,6.77,205.88,146.56,42.09,104.47,16.25
9,Saturday,10,18:00,367,Kochi,Kerala,25.7,61.09,0,0,0,9.78,0,0,0,0,0
9,Saturday,10,19:00,368,Kochi,Kerala,25.43,66,0,0,0,6.67,0,0,0,0,0
9,Saturday,10,20:00,369,Kochi,Kerala,27.87,61.72,0,0,0,9.98,0,0,0,0,0
9,Saturday,10,21:00,370,Kochi,Kerala,28.27,62.02,0,0,0,8.59,0,0,0,0,0
9,Saturday,10,22:00,371,Kochi,Kerala,27.4,89.71,0,0,0,5.45,0,0,0,0,0
9,Saturday,10,23:00,372,Kochi,Kerala,26.67,84.92,0,0,0,7.72,0,0,0,0,0
10,Sunday,10,0:00,373,Kochi,Kerala,33.83,76.6,0,0,0,6.8,0,0,0,0,0
10,Sunday,10,1:00,374,Kochi,Kerala,32.53,69.41,0,0,0,5.37,0,0,0,0,0
10,Sunday,10,2:00,375,Kochi,Kerala,33.36,69.59,0,0,0,6.58,0,0,0,0,0
10,Sunday,10,3:00,376,Kochi,Kerala,29.71,60.74,0,0,0,9.26,0,0,0,0,0
10,Sunday,10,4:00,377,Kochi,Kerala,26.02,62.18,0,0,0,2.13,0,0,0,0,0
10,Sunday,10,5:00,378,Kochi,Kerala,25.18,84.21,0,0,0,8.43,0,0,0,0,0
10,Sunday,10,6:00,379,Kochi,Kerala,36.57,50.99,0,0,0,8.04,0,0,0,0,0
10,Sunday,10,7:00,380,Kochi,Kerala,33.07,47.53,0,0,0,5.73,0,0,0,0,0
10,Sunday,10,8:00,381,Kochi,Kerala,30.13,62.28,203.33,47.79,10.04,7.65,195.71,136,43.27,92.73,16.1
10,Sunday,10,9:00,382,Kochi,Kerala,35.99,59.97,193.24,26.7,21.44,5.63,195.34,137.7,50.17,87.53,20.34
10,Sunday,10,10:00,383,Kochi,Kerala,31.73,50.59,188.08,23.75,102.31,4.1,223.17,126.73,78.98,47.75,19.93
10,Sunday,10,11:00,384,Kochi,Kerala,35.53,51.84,186.6,28.47,68.65,2.02,194.83,151.56,53.02,98.54,16.43
10,Sunday,10,12:00,385,Kochi,Kerala,38.85,51.02,185.26,45.31,69.81,3.48,208.66,136.56,73.5,63.06,21.33
10,Sunday,10,13:00,386,Kochi,Kerala,33.86,46.06,195.31,49.76,86.86,8.23,191.34,145.86,44.53,101.33,17.24
10,Sunday,10,14:00,387,Kochi,Kerala,38.21,59.02,191.47,46.61,143.27,8.29,216.76,135.06,56.23,78.83,17.42
10,Sunday,10,15:00,388,Kochi,Kerala,39.41,61.09,201.95,28.73,89.57,2.47,197.09,154.59,41.38,113.21,16.76
10,Sunday,10,16:00,389,Kochi,Kerala,36.22,46.09,189.23,20.2,179.74,5.65,188.38,145.99,41.12,104.87,20.79
10,Sunday,10,17:00,390,Kochi,Kerala,38.34,54.74,191.77,49.14,0.94,2.6,214.22,135.21,54.33,80.88,19.28
10,Sunday,10,18:00,391,Kochi,Kerala,28.63,71.25,0,0,0,4.91,0,0,0,0,0
10,Sunday,10,19:00,392,Kochi,Kerala,27.75,84.33,0,0,0,2.45,0,0,0,0,0
10,Sunday,10,20:00,393,Kochi,Kerala,28.86,61.15,0,0,0,8.12,0,0,0,0,0
10,Sunday,10,21:00,394,Kochi,Kerala,26.37,76.24,0,0,0,4.84,0,0,0,0,0
10,Sunday,10,22:00,395,Kochi,Kerala,27.17,74.43,0,0,0,3.45,0,0,0,0,0
10,Sunday,10,23:00,396,Kochi,Kerala,26.18,69.53,0,0,0,6.6,0,0,0,0,0
11,Monday,10,0:00,397,Kochi,Kerala,34.56,71.45,0,0,0,2.91,0,0,0,0,0
11,Monday,10,1:00,398,Kochi,Kerala,33.58,76.46,0,0,0,2.39,0,0,0,0,0
11,Monday,10,2:00,399,Kochi,Kerala,26.81,75.53,0,0,0,3.2,0,0,0,0,0
11,Monday,10,3:00,400,Kochi,Kerala,36.84,66.87,0,0,0,5.37,0,0,0,0,0
11,Monday,10,4:00,401,Kochi,Kerala,28.07,77.06,0,0,0,4.95,0,0,0,0,0
11,Monday,10,5:00,402,Kochi,Kerala,30.58,65.21,0,0,0,7.28,0,0,0,0,0
11,Monday,10,6:00,403,Kochi,Kerala,28.92,50.82,0,0,0,8.53,0,0,0,0,0
11,Monday,10,7:00,404,Kochi,Kerala,39.72,48.9,0,0,0,5.26,0,0,0,0,0
11,Monday,10,8:00,405,Kochi,Kerala,33.74,44.85,193.6,32.59,148.28,5.89,199.09,142.66,62.28,80.38,16.82
11,Monday,10,9:00,406,Kochi,Kerala,30.72,60.18,196.81,30.23,64.59,9.31,202.51,121.22,57.47,63.75,17.42
11,Monday,10,10:00,407,Kochi,Kerala,36.25,47.56,192.66,43.7,135.67,9.74,182.53,138.15,65.71,72.44,15.22
11,Monday,10,11:00,408,Kochi,Kerala,37.19,63.65,195.34,25.77,21.77,3.9,192.16,148.02,64.28,83.74,14.29
11,Monday,10,12:00,409,Kochi,Kerala,33.94,62.08,192.96,34.39,51.34,5.76,197.46,135.39,49.92,85.47,23.83
11,Monday,10,13:00,410,Kochi,Kerala,33.77,41.32,196.36,28.29,100.91,2.11,198.16,133.54,62.13,71.41,16.3
11,Monday,10,14:00,411,Kochi,Kerala,39.26,69.2,188.57,24.32,187.2,8.78,212.14,143.29,71.68,71.61,13.02
11,Monday,10,15:00,412,Kochi,Kerala,36.79,56.27,192.1,41.32,89.78,2.58,190.4,146.94,62.7,84.24,20.98
11,Monday,10,16:00,413,Kochi,Kerala,37.68,54.56,192.92,37.69,45.02,2.1,223.91,120.27,72.15,48.12,22.4
11,Monday,10,17:00,414,Kochi,Kerala,39.35,68.73,190.7,45.34,77.73,3.34,220.2,139.6,49.53,90.07,17.51
11,Monday,10,18:00,415,Kochi,Kerala,26.58,89.25,0,0,0,6.16,0,0,0,0,0
11,Monday,10,19:00,416,Kochi,Kerala,28.84,73.85,0,0,0,9.42,0,0,0,0,0
11,Monday,10,20:00,417,Kochi,Kerala,25.52,65.69,0,0,0,9.73,0,0,0,0,0
11,Monday,10,21:00,418,Kochi,Kerala,27.46,67.33,0,0,0,2.52,0,0,0,0,0
11,Monday,10,22:00,419,Kochi,Kerala,27.87,66.55,0,0,0,6.91,0,0,0,0,0
11,Monday,10,23:00,420,Kochi,Kerala,26.31,75.55,0,0,0,5.54,0,0,0,0,0
12,Tuesday,10,0:00,421,Kochi,Kerala,26.49,68.23,0,0,0,3.25,0,0,0,0,0
12,Tuesday,10,1:00,422,Kochi,Kerala,36.76,71.35,0,0,0,6.18,0,0,0,0,0
12,Tuesday,10,2:00,423,Kochi,Kerala,26.23,64.67,0,0,0,9.57,0,0,0,0,0
12,Tuesday,10,3:00,424,Kochi,Kerala,25.75,69.26,0,0,0,4.97,0,0,0,0,0
12,Tuesday,10,4:00,425,Kochi,Kerala,28.14,73.59,0,0,0,6.4,0,0,0,0,0
12,Tuesday,10,5:00,426,Kochi,Kerala,31.52,70.9,0,0,0,2.09,0,0,0,0,0
12,Tuesday,10,6:00,427,Kochi,Kerala,28.5,60.69,0,0,0,2.55,0,0,0,0,0
12,Tuesday,10,7:00,428,Kochi,Kerala,33.91,58.3,0,0,0,4.86,0,0,0,0,0
12,Tuesday,10,8:00,429,Kochi,Kerala,36.38,68.19,193.36,20.17,10.21,8.31,222.44,125.17,75.91,49.26,15.9
12,Tuesday,10,9:00,430,Kochi,Kerala,36.16,41.14,204.45,45,151.57,4.37,218.94,120.79,57.18,63.61,13.94
12,Tuesday,10,10:00,431,Kochi,Kerala,36.25,52.4,198.69,20.96,6.3,9.19,211.53,142.62,44.13,98.49,24.84
12,Tuesday,10,11:00,432,Kochi,Kerala,36.31,55.3,186.54,24.02,57.12,3.71,183.98,132.76,78.75,54.01,24.49
12,Tuesday,10,12:00,433,Kochi,Kerala,38.05,59.23,199.54,42.06,79.32,4.75,210.46,139.2,76.45,62.75,23.85
12,Tuesday,10,13:00,434,Kochi,Kerala,35.76,54.92,203.58,48.51,57.76,6.95,188.82,146.53,56.1,90.43,16.36
12,Tuesday,10,14:00,435,Kochi,Kerala,36.22,56.69,190.33,35.7,174.12,6.5,180.16,133.45,65.45,68,15.1
12,Tuesday,10,15:00,436,Kochi,Kerala,37.61,41.54,192.32,47.93,52.5,8.33,209.89,134.51,79.4,55.11,17.02
12,Tuesday,10,16:00,437,Kochi,Kerala,39.05,51.6,203.08,24.84,79.59,7.16,217.43,141.74,47.72,94.02,20.21
12,Tuesday,10,17:00,438,Kochi,Kerala,37.61,46.94,198.47,44.53,43.41,5.92,196.34,142.26,74.89,67.37,14.16
12,Tuesday,10,18:00,439,Kochi,Kerala,26.41,85.37,0,0,0,3.69,0,0,0,0,0
12,Tuesday,10,19:00,440,Kochi,Kerala,27.08,82.41,0,0,0,4.08,0,0,0,0,0
12,Tuesday,10,20:00,441,Kochi,Kerala,26.81,81.29,0,0,0,8.68,0,0,0,0,0
12,Tuesday,10,21:00,442,Kochi,Kerala,25.27,71.53,0,0,0,5.85,0,0,0,0,0
12,Tuesday,10,22:00,443,Kochi,Kerala,26.98,69.95,0,0,0,5.8,0,0,0,0,0
